date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:49:55	52105/52105	---M--	200	added ('OK')	image/jpeg	etag:%22cb89-5af6da65d9440%22	http://jellywp.com/html/sprasa-preview/img/jeffrey-f-lin-XYESMxSp-yk-unsplash-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/jeffrey-f-lin-XYESMxSp-yk-unsplash-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/inspiration.html)
01:49:56	42415/42415	---M-Z	200	added ('OK')	text/html	etag:%22a5af-5af6fc82a4f80-gzip%22	http://jellywp.com/html/sprasa-preview/shop.html?add-to-cart=53	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/shopacaf.html	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:49:57	9475/9475	---M--	200	added ('OK')	image/jpeg	etag:%222503-5af5e0b6c8040%22	http://jellywp.com/html/sprasa-preview/img/grant-ritchie-pJ1JxTbWyaA-unsplash-380x380.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/grant-ritchie-pJ1JxTbWyaA-unsplash-380x380.jpg	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:49:57	42415/42415	---M-Z	200	added ('OK')	text/html	etag:%22a5af-5af6fc82a4f80-gzip%22	http://jellywp.com/html/sprasa-preview/shop.html?add-to-cart=37	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/shopf4c6.html	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:50:00	11081/11081	---M--	200	added ('OK')	image/jpeg	etag:%222b49-5af5e09472f40%22	http://jellywp.com/html/sprasa-preview/img/sincerely-media-rjB_1MT6G18-unsplash-380x380.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/sincerely-media-rjB_1MT6G18-unsplash-380x380.jpg	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:50:00	13810/13810	---M--	200	added ('OK')	image/jpeg	etag:%2235f2-5af5e05399640%22	http://jellywp.com/html/sprasa-preview/img/amanda-dalbjorn-t7WrWaewbtw-unsplash-380x380.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/amanda-dalbjorn-t7WrWaewbtw-unsplash-380x380.jpg	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:50:01	3309/3309	---M--	200	added ('OK')	image/jpeg	etag:%22ced-5af5e0585e180%22	http://jellywp.com/html/sprasa-preview/img/ben-o-sullivan-GNp7ng0lR-8-unsplash-scaled-120x120.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/ben-o-sullivan-GNp7ng0lR-8-unsplash-scaled-120x120.jpg	(from http://jellywp.com/html/sprasa-preview/)
01:50:03	106232/106232	---M--	200	added ('OK')	image/jpeg	etag:%2219ef8-5af5e06b70e80%22	http://jellywp.com/html/sprasa-preview/img/herdian-indraputra-6kNVJ1fr3Ug-unsplash.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/herdian-indraputra-6kNVJ1fr3Ug-unsplash.jpg	(from http://jellywp.com/html/sprasa-preview/shop-single.html)
01:50:05	5547/5547	---M--	200	added ('OK')	image/jpeg	etag:%2215ab-5af5e04cec680%22	http://jellywp.com/html/sprasa-preview/img/daniel-korpai-_RYbP9O-vTU-unsplash-120x120.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/daniel-korpai-_RYbP9O-vTU-unsplash-120x120.jpg	(from http://jellywp.com/html/sprasa-preview/)
01:50:05	27512/27512	---M--	200	added ('OK')	image/jpeg	etag:%226b78-5af5e0880d200%22	http://jellywp.com/html/sprasa-preview/img/pexels-toni-ph-1834391-scaled-500x350.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/pexels-toni-ph-1834391-scaled-500x350.jpg	(from http://jellywp.com/html/sprasa-preview/)
01:50:14	59150/59150	---M--	200	added ('OK')	image/jpeg	etag:%22e70e-5af5e0cacef80%22	http://jellywp.com/html/sprasa-preview/img/taylor-friehl-2xcrqyi95iQ-unsplash-1000x650.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/taylor-friehl-2xcrqyi95iQ-unsplash-1000x650.jpg	(from http://jellywp.com/html/sprasa-preview/post-layout-1.html)
01:50:19	95796/95796	---M--	200	added ('OK')	image/jpeg	etag:%2217634-5af5e08bddb00%22	http://jellywp.com/html/sprasa-preview/img/taylor-friehl-dyTCdSo5diI-unsplash-1000x650.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/taylor-friehl-dyTCdSo5diI-unsplash-1000x650.jpg	(from http://jellywp.com/html/sprasa-preview/post-layout-1.html)
01:50:30	237499/237499	---M--	200	added ('OK')	image/jpeg	etag:%2239fbb-5af936343e300%22	http://jellywp.com/html/sprasa-preview/img/hunter-newton-WQEe4c757Gs-unsplash.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/hunter-newton-WQEe4c757Gs-unsplash.jpg	(from http://jellywp.com/html/sprasa-preview/post-layout-2.html)
01:50:35	516247/516247	---M--	200	added ('OK')	image/jpeg	etag:%227e097-5af9363532540%22	http://jellywp.com/html/sprasa-preview/img/pexels-ba-tik-3754296.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/pexels-ba-tik-3754296.jpg	(from http://jellywp.com/html/sprasa-preview/post-layout-2.html)
01:50:37	17054/17054	---M--	200	added ('OK')	image/jpeg	etag:%22429e-5af5e0463f6c0%22	http://jellywp.com/html/sprasa-preview/img/mel-poole-4byBtNuIyIg-unsplash-380x380.jpg	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/img/mel-poole-4byBtNuIyIg-unsplash-380x380.jpg	(from http://jellywp.com/html/sprasa-preview/shop.html)
01:50:37	40625/40625	---M-Z	200	added ('OK')	text/html	etag:%229eb1-5af6fc82a4f80-gzip%22	http://jellywp.com/html/sprasa-preview/shop-single.html?add-to-cart=76	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/shop-single499f.html	(from http://jellywp.com/html/sprasa-preview/shop-single.html)
01:50:37	40625/40625	---M-Z	200	added ('OK')	text/html	etag:%229eb1-5af6fc82a4f80-gzip%22	http://jellywp.com/html/sprasa-preview/shop-single.html?add-to-cart=67	C:/Users/User/Desktop/blog2/2/jellywp.com/html/sprasa-preview/shop-single1950.html	(from http://jellywp.com/html/sprasa-preview/shop-single.html)
